Date,TAAG,NIBRS_Crime_Category
2021-06-13,,MOTR
2021-06-13,Wycliff Lemmon,OTHR
2021-06-13,JuliusSchepps Central,WEAP
2021-06-13,,MVTF
2021-06-13,,DRUG
2021-06-13,,MVTF
2021-06-13,,MVTF
2021-06-13,,THEF
2021-06-13,WebbChapel Timberline,OTHR
2021-06-13,Ross Bennett,OTHR
2021-06-13,,OTHR
2021-06-13,,TRSP
2021-06-13,,OTHR
2021-06-13,,ASST
2021-06-13,,OTHR
2021-06-13,,VAND
2021-06-14,,ASST
2021-06-14,,ASST
2021-06-14,Monument GoodLatimer,THEF
2021-06-14,,THEF
2021-06-14,,MVTF
2021-06-14,,MVTF
2021-06-14,Greenville LBJ,OTHR
2021-06-14,,OTHR
2021-06-14,,THEF
2021-06-14,Forest Audelia,OTHR
2021-06-14,Buckner 30,OTHR
2021-06-14,Wycliff Lemmon,THEF
2021-06-14,,VAND
2021-06-14,Buckner 30,ASST
2021-06-14,Ross Bennett,OTHR
2021-06-14,NWHwy WaltonWalker,OTHR
2021-06-14,,ROBB
2021-06-14,,DRUG
2021-06-14,,ASST
2021-06-14,Wycliff Lemmon,OTHR
2021-06-14,,MVTF
2021-06-14,,ARSN
2021-06-14,,ASST
2021-06-14,SpringValley Preston,MVTF
2021-06-14,,MVTF
2021-06-14,CampWisdom Chaucer,ALCH
2021-06-14,Ross Bennett,ASST
2021-06-14,NWHwy WaltonWalker,OTHR
2021-06-14,Forest Audelia,VAND
2021-06-14,LakeJune Buckner,DRUG
2021-06-14,,MVTF
2021-06-14,FtWorth Davis,MVTF
2021-06-14,,WEAP
2021-06-14,,MVTF
2021-06-14,CampWisdom Westmoreland,DRUG
2021-06-14,WebbChapel Timberline,OTHR
2021-06-14,,OTHR
2021-06-14,,OTHR
2021-06-14,,THEF
2021-06-14,WebbChapel Timberline,BURG
2021-06-14,,THEF
2021-06-14,,MVTF
2021-06-14,,OTHR
2021-06-14,,MVTF
2021-06-14,,MVTF
2021-06-14,,ASST
2021-06-14,,MVTF
2021-06-14,Ross Bennett,THEF
2021-06-14,,ASST
2021-06-14,,ALCH
2021-06-14,,TRSP
2021-06-14,,THEF
2021-06-14,,MVTF
2021-06-14,Simpson Stuart Bonnieview,MVTF
2021-06-14,,ASST
2021-06-14,Monument GoodLatimer,MVTF
2021-06-14,,ROBB
2021-06-14,,THEF
2021-06-14,CampWisdom Chaucer,THEF
2021-06-14,,OTHR
2021-06-14,,THEF
2021-06-14,Forest Audelia,VAND
2021-06-14,,OTHR
2021-06-14,,ARSN
2021-06-14,SpringValley Preston,MVTF
2021-06-14,SpringValley Preston,OTHR
2021-06-14,,MVTF
2021-06-14,,MOTR
2021-06-14,,DRUG
2021-06-14,Monument GoodLatimer,MOTR
2021-06-14,Buckner 30,OTHR
2021-06-14,McKinney Allen,BURG
2021-06-14,Loop12 JimMiller,OTHR
2021-06-14,WebbChapel Timberline,THEF
2021-06-14,WebbChapel Timberline,OTHR
2021-06-14,,OTHR
2021-06-14,WebbChapel Timberline,OTHR
2021-06-14,,OTHR
2021-06-14,,ASST
2021-06-14,Ross Bennett,OTHR
2021-06-14,,OTHR
2021-06-14,Buckner 30,OTHR
2021-06-14,SpringValley Preston,MVTF
2021-06-14,,DRUG
2021-06-14,,OTHR
2021-06-14,Ross Bennett,OTHR
2021-06-14,,MVTF
2021-06-14,,OTHR
2021-06-14,JohnWest Buckner,MVTF
2021-06-14,,OTHR
2021-06-14,,MVTF
2021-06-14,,DRUG
2021-06-14,,MVTF
2021-06-14,,MOTR
2021-06-14,Hatcher Scyene,OTHR
2021-06-14,,ALCH
2021-06-14,Overton Illinois,ALCH
2021-06-14,CampWisdom Westmoreland,VAND
2021-06-14,,OTHR
2021-06-14,,MVTF
2021-06-14,FtWorth Davis,MVTF
2021-06-14,McKinney Allen,BURG
2021-06-14,Simpson Stuart Bonnieview,MVTF
2021-06-14,Buckner 30,DRUG
2021-06-14,,VAND
2021-06-14,,DRUG
2021-06-14,,BURG
2021-06-14,,MVTF
2021-06-14,,OTHR
2021-06-14,Monument GoodLatimer,OTHR
2021-06-14,CampWisdom Chaucer,OTHR
2021-06-14,,MVTF
2021-06-14,,MVTF
2021-06-14,,WEAP
2021-06-14,,MVTF
2021-06-14,Buckner 30,OTHR
2021-06-14,Forest Audelia,THEF
2021-06-14,,MVTF
2021-06-14,SpringValley Preston,MVTF
2021-06-14,,BURG
2021-06-14,,OTHR
2021-06-14,Buckner 30,MVTF
2021-06-14,Monument GoodLatimer,MVTF
2021-06-14,,VAND
2021-06-14,CampWisdom Chaucer,DRUG
2021-06-14,CampWisdom Chaucer,DRUG
2021-06-14,JohnWest Buckner,MVTF
2021-06-14,,DRUG
2021-06-14,,MVTF
2021-06-14,,MVTF
2021-06-14,,MVTF
2021-06-14,,MVTF
2021-06-14,CampWisdom Chaucer,OTHR
2021-06-14,,OTHR
2021-06-14,,MVTF
2021-06-14,,THEF
2021-06-14,,ALCH
2021-06-14,LakeJune Buckner,THEF
2021-06-14,FtWorth Davis,THEF
2021-06-14,CampWisdom Westmoreland,ASST
2021-06-14,,MVTF
2021-06-14,,VAND
2021-06-14,,MVTF
2021-06-14,LakeJune Buckner,THEF
2021-06-14,,MVTF
2021-06-14,Jefferson Corridor,ASST
2021-06-14,Monument GoodLatimer,ALCH
2021-06-14,,VAND
2021-06-14,Buckner 30,MVTF
2021-06-14,,BURG
2021-06-14,,VAND
2021-06-14,,MVTF
2021-06-14,,OTHR
2021-06-14,Central Southwestern,OTHR
2021-06-14,,OTHR
2021-06-14,,THEF
2021-06-14,CampWisdom Westmoreland,OTHR
2021-06-14,,OTHR
2021-06-14,,THEF
2021-06-14,,OTHR
2021-06-14,,VAND
2021-06-14,,DRUG
2021-06-14,,OTHR
2021-06-14,Ross Bennett,VAND
2021-06-14,,DRUG
2021-06-14,Monument GoodLatimer,OTHR
2021-06-14,,DRUG
2021-06-14,Hatcher Scyene,OTHR
2021-06-14,,OTHR
2021-06-14,,OTHR
2021-06-15,LakeJune Buckner,THEF
2021-06-15,,MVTF
2021-06-15,,ASST
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,NWHwy WaltonWalker,OTHR
2021-06-15,WebbChapel Timberline,ALCH
2021-06-15,,MVTF
2021-06-15,CampWisdom Chaucer,MOTR
2021-06-15,,THEF
2021-06-15,Ross Bennett,MOTR
2021-06-15,Simpson Stuart Bonnieview,THEF
2021-06-15,SpringValley Preston,MVTF
2021-06-15,Forest Audelia,THEF
2021-06-15,Kiest Polk,OTHR
2021-06-15,,ALCH
2021-06-15,StAugustine Bruton,ASST
2021-06-15,,MVTF
2021-06-15,SpringValley Preston,BURG
2021-06-15,Coit Springvalley,OTHR
2021-06-15,JuliusSchepps Central,THEF
2021-06-15,Greenville LBJ,OTHR
2021-06-15,,ARSN
2021-06-15,,THEF
2021-06-15,,THEF
2021-06-15,,MVTF
2021-06-15,,THEF
2021-06-15,,MVTF
2021-06-15,,ALCH
2021-06-15,WebbChapel Timberline,OTHR
2021-06-15,,OTHR
2021-06-15,,OTHR
2021-06-15,CampWisdom Chaucer,DRUG
2021-06-15,WalnutHill Jupiter,BURG
2021-06-15,,OTHR
2021-06-15,Wycliff Lemmon,OTHR
2021-06-15,,OTHR
2021-06-15,,ALCH
2021-06-15,,THEF
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,WebbChapel Timberline,THEF
2021-06-15,,MOTR
2021-06-15,,BURG
2021-06-15,,ROBB
2021-06-15,,THEF
2021-06-15,,OTHR
2021-06-15,Kiest Polk,ALCH
2021-06-15,JuliusSchepps Central,OTHR
2021-06-15,,THEF
2021-06-15,Five Points,OTHR
2021-06-15,,ASST
2021-06-15,,OTHR
2021-06-15,,DRUG
2021-06-15,,BURG
2021-06-15,CampWisdom Chaucer,WEAP
2021-06-15,,MVTF
2021-06-15,WebbChapel Timberline,MVTF
2021-06-15,JohnWest Buckner,VAND
2021-06-15,,THEF
2021-06-15,,ASST
2021-06-15,NWHwy WaltonWalker,OTHR
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,ALCH
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,WCCR
2021-06-15,SpringValley Preston,ASST
2021-06-15,WebbChapel Timberline,ROBB
2021-06-15,,OTHR
2021-06-15,Monument GoodLatimer,DRUG
2021-06-15,,MVTF
2021-06-15,SpringValley Preston,OTHR
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,,MVTF
2021-06-15,,VAND
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,,VAND
2021-06-15,,OTHR
2021-06-15,,OTHR
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,Forest Dennis,MVTF
2021-06-15,,MVTF
2021-06-15,Forest Dennis,MVTF
2021-06-15,SpringValley Preston,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,Monument GoodLatimer,OTHR
2021-06-15,,MVTF
2021-06-15,CampWisdom Chaucer,MVTF
2021-06-15,,OTHR
2021-06-15,Monument GoodLatimer,OTHR
2021-06-15,,MVTF
2021-06-15,FtWorth Davis,OTHR
2021-06-15,CampWisdom Chaucer,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,FtWorth Davis,MVTF
2021-06-15,,THEF
2021-06-15,Coit Springvalley,MVTF
2021-06-15,Overton Illinois,VAND
2021-06-15,WebbChapel Timberline,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,WebbChapel Timberline,MVTF
2021-06-15,WebbChapel Timberline,MVTF
2021-06-15,,ALCH
2021-06-15,Coit Springvalley,MVTF
2021-06-15,,MVTF
2021-06-15,,THEF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,FtWorth Davis,MVTF
2021-06-15,,OTHR
2021-06-15,FtWorth Davis,MVTF
2021-06-15,,WEAP
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,CampWisdom Chaucer,OTHR
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,Monument GoodLatimer,ALCH
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,OTHR
2021-06-15,Greenville LBJ,OTHR
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,,MVTF
2021-06-15,McKinney Allen,OTHR
2021-06-15,Forest Dennis,WCCR
2021-06-15,,VAND
2021-06-15,,THEF
2021-06-15,,OTHR
2021-06-15,Forest Dennis,OTHR
2021-06-15,,ALCH
2021-06-15,,VAND
2021-06-15,,BURG
2021-06-15,,DRUG
2021-06-16,,MVTF
2021-06-16,Buckner 30,MVTF
2021-06-16,JohnWest Buckner,MVTF
2021-06-16,,THEF
2021-06-16,,OTHR
2021-06-16,,OTHR
2021-06-16,JuliusSchepps Central,THEF
2021-06-16,,MOTR
2021-06-16,,WCCR
2021-06-16,,THEF
2021-06-16,McKinney Allen,THEF
2021-06-16,,VAND
2021-06-16,Five Points,OTHR
2021-06-16,,WCCR
2021-06-16,,DRUG
2021-06-16,,OTHR
2021-06-16,,WCCR
2021-06-16,,THEF
2021-06-16,,MVTF
2021-06-16,,OTHR
2021-06-16,,VAND
2021-06-16,Kiest Westmoreland,BURG
2021-06-16,CampWisdom Chaucer,VAND
2021-06-16,,MVTF
2021-06-16,Greenville LBJ,MOTR
2021-06-16,NWHwy WaltonWalker,OTHR
2021-06-16,,OTHR
2021-06-16,,MVTF
2021-06-16,Five Points,OTHR
2021-06-16,Forest Audelia,MVTF
2021-06-16,,DRUG
2021-06-16,,OTHR
2021-06-16,,ALCH
2021-06-16,Forest Audelia,THEF
2021-06-16,,OTHR
2021-06-16,,ROBB
2021-06-16,Hatcher Scyene,OTHR
2021-06-16,Wycliff Lemmon,OTHR
2021-06-16,,MVTF
2021-06-16,,OTHR
2021-06-16,,BURG
2021-06-16,,MVTF
2021-06-16,,DRUG
2021-06-16,WebbChapel Timberline,ALCH
2021-06-16,,WCCR
2021-06-16,,THEF
2021-06-16,Wycliff Lemmon,MOTR
2021-06-16,,FAMY
2021-06-16,,MVTF
2021-06-16,Greenville LBJ,BURG
2021-06-16,Monument GoodLatimer,OTHR
2021-06-16,,THEF
2021-06-16,,MVTF
2021-06-16,Kiest Polk,BURG
2021-06-16,WalnutHill Jupiter,BURG
2021-06-16,,MVTF
2021-06-16,,ALCH
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,Monument GoodLatimer,BURG
2021-06-16,Buckner 30,MVTF
2021-06-16,,MVTF
2021-06-16,CampWisdom Westmoreland,MVTF
2021-06-16,JohnWest Buckner,MVTF
2021-06-16,,BURG
2021-06-16,Wycliff Lemmon,BURG
2021-06-16,,MVTF
2021-06-16,,THEF
2021-06-16,,WEAP
2021-06-16,SpringValley Preston,MVTF
2021-06-16,,MVTF
2021-06-16,JuliusSchepps Central,BURG
2021-06-16,,OTHR
2021-06-16,Forest Audelia,MVTF
2021-06-16,,MVTF
2021-06-16,Ross Bennett,MVTF
2021-06-16,LakeJune Buckner,BURG
2021-06-16,,MVTF
2021-06-16,,VAND
2021-06-16,Central Southwestern,MVTF
2021-06-16,,MVTF
2021-06-16,,VAND
2021-06-16,CampWisdom Chaucer,THEF
2021-06-16,Central Southwestern,MVTF
2021-06-16,,MVTF
2021-06-16,,WCCR
2021-06-16,,ALCH
2021-06-16,,VAND
2021-06-16,,VAND
2021-06-16,,ALCH
2021-06-16,,THEF
2021-06-16,,THEF
2021-06-16,,MVTF
2021-06-16,,MOTR
2021-06-16,Wycliff Lemmon,MOTR
2021-06-16,Jefferson Corridor,MVTF
2021-06-16,,MVTF
2021-06-16,,VAND
2021-06-16,Monument GoodLatimer,WCCR
2021-06-16,Wycliff Lemmon,THEF
2021-06-16,WebbChapel Timberline,THEF
2021-06-16,,MVTF
2021-06-16,,VAND
2021-06-16,Overton Illinois,DRUG
2021-06-16,,MVTF
2021-06-16,,ASST
2021-06-16,,MVTF
2021-06-16,McKinney Allen,MVTF
2021-06-16,CampWisdom Chaucer,OTHR
2021-06-16,,OTHR
2021-06-16,Ross Bennett,MVTF
2021-06-16,,MVTF
2021-06-16,,THEF
2021-06-16,,MVTF
2021-06-16,,ALCH
2021-06-16,SpringValley Preston,BURG
2021-06-16,Ross Bennett,OTHR
2021-06-16,,MVTF
2021-06-16,,ALCH
2021-06-16,,MVTF
2021-06-16,Wycliff Lemmon,THEF
2021-06-16,,MVTF
2021-06-16,Jefferson Corridor,MVTF
2021-06-16,SpringValley Preston,MVTF
2021-06-16,,MVTF
2021-06-16,,THEF
2021-06-16,Central Southwestern,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,StAugustine Bruton,MVTF
2021-06-16,Ross Bennett,DRUG
2021-06-16,SpringValley Preston,OTHR
2021-06-16,McKinney Allen,OTHR
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,Forest Dennis,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,CampWisdom Westmoreland,MVTF
2021-06-16,John Carpenter Stemmons,MVTF
2021-06-16,Coit Springvalley,MVTF
2021-06-16,,OTHR
2021-06-16,Central Southwestern,MVTF
2021-06-16,SpringValley Preston,ASST
2021-06-16,,VAND
2021-06-16,,MVTF
2021-06-16,,OTHR
2021-06-16,,MVTF
2021-06-16,John Carpenter Stemmons,MVTF
2021-06-16,,MVTF
2021-06-16,CampWisdom Chaucer,MVTF
2021-06-16,Forest Dennis,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,OTHR
2021-06-16,,DRUG
2021-06-16,,DRUG
2021-06-16,CampWisdom Westmoreland,MVTF
2021-06-16,McKinney Allen,MVTF
2021-06-16,,MVTF
2021-06-16,Forest Audelia,MVTF
2021-06-16,Wycliff Lemmon,MVTF
2021-06-16,StAugustine Bruton,MVTF
2021-06-16,,MVTF
2021-06-16,Coit Springvalley,MVTF
2021-06-16,,OTHR
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,CampWisdom Chaucer,OTHR
2021-06-16,JuliusSchepps Central,MVTF
2021-06-16,,MVTF
2021-06-16,CampWisdom Chaucer,OTHR
2021-06-16,,MVTF
2021-06-16,CampWisdom Chaucer,MVTF
2021-06-16,,OTHR
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,OTHR
2021-06-16,Forest Audelia,MVTF
2021-06-16,,MVTF
2021-06-16,,WCCR
2021-06-16,Loop12 JimMiller,ASST
2021-06-16,,OTHR
2021-06-16,,MVTF
2021-06-16,Wycliff Lemmon,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,,MVTF
2021-06-16,McKinney Allen,THEF
2021-06-16,,THEF
2021-06-16,Monument GoodLatimer,OTHR
2021-06-16,,OTHR
2021-06-16,Jefferson Corridor,OTHR
2021-06-16,,ASST
2021-06-16,,BURG
2021-06-16,,VAND
2021-06-17,Ross Bennett,MVTF
2021-06-17,,MVTF
2021-06-17,,THEF
2021-06-17,,OTHR
2021-06-17,,MVTF
2021-06-17,,OTHR
2021-06-17,JohnWest Buckner,ASST
2021-06-17,Forest Audelia,THEF
2021-06-17,,OTHR
2021-06-17,Simpson Stuart Bonnieview,MVTF
2021-06-17,Ledbetter Sunnyvale,VAND
2021-06-17,,VAND
2021-06-17,Forest Audelia,THEF
2021-06-17,,MVTF
2021-06-17,,MOTR
2021-06-17,WebbChapel Timberline,OTHR
2021-06-17,,THEF
2021-06-17,Jefferson Corridor,THEF
2021-06-17,,ASST
2021-06-17,WebbChapel Timberline,OTHR
2021-06-17,JuliusSchepps Central,ALCH
2021-06-17,McKinney Allen,THEF
2021-06-17,LakeJune Buckner,THEF
2021-06-17,Ross Bennett,OTHR
2021-06-17,John Carpenter Stemmons,MVTF
2021-06-17,,OTHR
2021-06-17,,THEF
2021-06-17,,MVTF
2021-06-17,,ASST
2021-06-17,CampWisdom Chaucer,FAMY
2021-06-17,McKinney Allen,THEF
2021-06-17,Ross Bennett,MVTF
2021-06-17,,DRUG
2021-06-17,,VAND
2021-06-17,John Carpenter Stemmons,OTHR
2021-06-17,,THEF
2021-06-17,NWHwy WaltonWalker,OTHR
2021-06-17,Jefferson Corridor,ASST
2021-06-17,,MVTF
2021-06-17,Simpson Stuart Bonnieview,OTHR
2021-06-17,,OTHR
2021-06-17,Loop12 JimMiller,THEF
2021-06-17,,ROBB
2021-06-17,,OTHR
2021-06-17,,THEF
2021-06-17,WebbChapel Timberline,OTHR
2021-06-17,,ASST
2021-06-17,,OTHR
2021-06-17,WalnutHill Jupiter,MVTF
2021-06-17,,ASST
2021-06-17,,THEF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,ROBB
2021-06-17,Simpson Stuart Bonnieview,MVTF
2021-06-17,,THEF
2021-06-17,,OTHR
2021-06-17,McKinney Allen,OTHR
2021-06-17,,ROBB
2021-06-17,,VAND
2021-06-17,,OTHR
2021-06-17,StAugustine Bruton,MVTF
2021-06-17,,THEF
2021-06-17,Wycliff Lemmon,THEF
2021-06-17,,ASST
2021-06-17,,MVTF
2021-06-17,,ROBB
2021-06-17,,DRUG
2021-06-17,Central Southwestern,THEF
2021-06-17,,BURG
2021-06-17,,THEF
2021-06-17,,OTHR
2021-06-17,,THEF
2021-06-17,,THEF
2021-06-17,Monument GoodLatimer,OTHR
2021-06-17,,OTHR
2021-06-17,,MVTF
2021-06-17,,OTHR
2021-06-17,Coit Springvalley,MVTF
2021-06-17,,VAND
2021-06-17,,MVTF
2021-06-17,,BURG
2021-06-17,NWHwy WaltonWalker,OTHR
2021-06-17,,OTHR
2021-06-17,,BURG
2021-06-17,,OTHR
2021-06-17,StAugustine Bruton,VAND
2021-06-17,,BURG
2021-06-17,,THEF
2021-06-17,,OTHR
2021-06-17,NWHwy WaltonWalker,OTHR
2021-06-17,,MVTF
2021-06-17,,OTHR
2021-06-17,,DRUG
2021-06-17,WebbChapel Timberline,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,OTHR
2021-06-17,Simpson Stuart Bonnieview,OTHR
2021-06-17,John Carpenter Stemmons,MVTF
2021-06-17,,MVTF
2021-06-17,JohnWest Buckner,MVTF
2021-06-17,,MVTF
2021-06-17,,ALCH
2021-06-17,Ross Bennett,ALCH
2021-06-17,,ALCH
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,StAugustine Bruton,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,Ross Bennett,OTHR
2021-06-17,,MVTF
2021-06-17,Greenville LBJ,THEF
2021-06-17,Monument GoodLatimer,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,WalnutHill Jupiter,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,DRUG
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,THEF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,ASST
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,,MVTF
2021-06-17,Wycliff Lemmon,MVTF
2021-06-17,,MVTF
2021-06-17,,ASST
2021-06-17,StAugustine Bruton,MVTF
2021-06-17,,DRUG
2021-06-17,Coit Springvalley,MVTF
2021-06-17,StAugustine Bruton,MVTF
2021-06-17,,MVTF
2021-06-17,Wycliff Lemmon,MVTF
2021-06-17,,DRUG
2021-06-17,,MVTF
2021-06-17,WebbChapel Timberline,MVTF
2021-06-17,,MVTF
2021-06-17,,MOTR
2021-06-17,,OTHR
2021-06-17,,ASST
2021-06-17,,MVTF
2021-06-17,Monument GoodLatimer,MVTF
2021-06-17,JohnWest Buckner,MVTF
2021-06-17,SpringValley Preston,THEF
2021-06-17,,VAND
2021-06-17,,THEF
2021-06-17,,OTHR
2021-06-17,WalnutHill Jupiter,VAND
2021-06-17,WebbChapel Timberline,OTHR
2021-06-17,,OTHR
2021-06-18,,ALCH
2021-06-18,,ALCH
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,,OTHR
2021-06-18,,MVTF
2021-06-18,Forest Dennis,THEF
2021-06-18,,OTHR
2021-06-18,,VAND
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,,MOTR
2021-06-18,Wycliff Lemmon,OTHR
2021-06-18,StAugustine Bruton,BURG
2021-06-18,,THEF
2021-06-18,Ledbetter Sunnyvale,OTHR
2021-06-18,,ROBB
2021-06-18,,BURG
2021-06-18,Kiest Polk,OTHR
2021-06-18,,THEF
2021-06-18,John Carpenter Stemmons,VAND
2021-06-18,,DRUG
2021-06-18,Wycliff Lemmon,THEF
2021-06-18,,OTHR
2021-06-18,Monument GoodLatimer,OTHR
2021-06-18,LakeJune Buckner,MOTR
2021-06-18,Five Points,MVTF
2021-06-18,,THEF
2021-06-18,Five Points,VAND
2021-06-18,,ROBB
2021-06-18,,MVTF
2021-06-18,WalnutHill Jupiter,THEF
2021-06-18,Forest Audelia,OTHR
2021-06-18,,THEF
2021-06-18,,MVTF
2021-06-18,,THEF
2021-06-18,,MVTF
2021-06-18,Wycliff Lemmon,OTHR
2021-06-18,,VAND
2021-06-18,,OTHR
2021-06-18,,MVTF
2021-06-18,,OTHR
2021-06-18,CampWisdom Westmoreland,DRUG
2021-06-18,Greenville LBJ,OTHR
2021-06-18,,MVTF
2021-06-18,McKinney Allen,MVTF
2021-06-18,CampWisdom Chaucer,OTHR
2021-06-18,,OTHR
2021-06-18,WalnutHill Jupiter,THEF
2021-06-18,Hatcher Scyene,MOTR
2021-06-18,,THEF
2021-06-18,,MOTR
2021-06-18,,MOTR
2021-06-18,Five Points,OTHR
2021-06-18,,MOTR
2021-06-18,Five Points,THEF
2021-06-18,,ROBB
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,,BURG
2021-06-18,,ROBB
2021-06-18,,OTHR
2021-06-18,Five Points,THEF
2021-06-18,Forest Audelia,ASST
2021-06-18,,THEF
2021-06-18,Ross Bennett,ASST
2021-06-18,Five Points,MVTF
2021-06-18,Coit Springvalley,MVTF
2021-06-18,Monument GoodLatimer,THEF
2021-06-18,,THEF
2021-06-18,,VAND
2021-06-18,,MVTF
2021-06-18,,BURG
2021-06-18,,MVTF
2021-06-18,,THEF
2021-06-18,,OTHR
2021-06-18,,MVTF
2021-06-18,,ASST
2021-06-18,,MVTF
2021-06-18,StAugustine Bruton,VAND
2021-06-18,,MVTF
2021-06-18,Forest Audelia,THEF
2021-06-18,Monument GoodLatimer,THEF
2021-06-18,,MVTF
2021-06-18,,VAND
2021-06-18,SpringValley Preston,MVTF
2021-06-18,,MOTR
2021-06-18,,OTHR
2021-06-18,,ALCH
2021-06-18,,OTHR
2021-06-18,,ROBB
2021-06-18,,MVTF
2021-06-18,Five Points,VAND
2021-06-18,,VAND
2021-06-18,,VAND
2021-06-18,,FAMY
2021-06-18,JuliusSchepps Central,DRUG
2021-06-18,,OTHR
2021-06-18,JohnWest Buckner,ASST
2021-06-18,,THEF
2021-06-18,,OTHR
2021-06-18,,THEF
2021-06-18,,OTHR
2021-06-18,,VAND
2021-06-18,Forest Dennis,THEF
2021-06-18,,OTHR
2021-06-18,,OTHR
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,JuliusSchepps Central,DRUG
2021-06-18,Hatcher Scyene,MOTR
2021-06-18,WebbChapel Timberline,ASST
2021-06-18,,VAND
2021-06-18,,WCCR
2021-06-18,SpringValley Preston,THEF
2021-06-18,SpringValley Preston,THEF
2021-06-18,,THEF
2021-06-18,,FAMY
2021-06-18,,THEF
2021-06-18,SpringValley Preston,MVTF
2021-06-18,NWHwy WaltonWalker,MVTF
2021-06-18,,DRUG
2021-06-18,NWHwy WaltonWalker,MVTF
2021-06-18,,THEF
2021-06-18,,MVTF
2021-06-18,Five Points,MVTF
2021-06-18,Five Points,MVTF
2021-06-18,,MVTF
2021-06-18,NWHwy WaltonWalker,MVTF
2021-06-18,,THEF
2021-06-18,Forest Audelia,OTHR
2021-06-18,Ross Bennett,OTHR
2021-06-18,Monument GoodLatimer,OTHR
2021-06-18,,MVTF
2021-06-18,,ALCH
2021-06-18,,MVTF
2021-06-18,,ALCH
2021-06-18,Ross Bennett,OTHR
2021-06-18,Simpson Stuart Bonnieview,MVTF
2021-06-18,Ross Bennett,THEF
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,,MVTF
2021-06-18,,SOIC
2021-06-18,,OTHR
2021-06-18,WebbChapel Timberline,MVTF
2021-06-18,,DRUG
2021-06-18,Wycliff Lemmon,MVTF
2021-06-18,NWHwy WaltonWalker,MVTF
2021-06-18,,DRUG
2021-06-18,CampWisdom Westmoreland,MVTF
2021-06-18,,MVTF
2021-06-18,,OTHR
2021-06-18,,MVTF
2021-06-18,Hatcher Scyene,BURG
2021-06-18,,ANIM
2021-06-18,CampWisdom Westmoreland,MVTF
